@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
111,0.623876,0.725434,0.787072,707583,266139,425871,2011,1551,25324,19031,2,1,0,0,0,0,0,3374,15,8,0,1.0007,0.000067,0,1,0,0,17931.2128,5,1,0.818182,0.166667,0.382353,0.029412,0.116688,0.071429,8.125,0,0,0,0,0,0,0,17972.5002,0,0,0,0,0,0,0,0,0.115942,0.355263,0.065789,0.013158,0.035714,0,0,0,0,0,0,0,0
41,0.623876,0.725434,0.787072,707583,266139,425871,2011,1551,25324,19031,2,1,0,0,0,0,0,1479,2,2,2,0.999936,7.763673,0,1,0,0,6264.116623,8,1,1,0.166667,0.461538,0.230769,0.116161,0.090909,2.333333,0,0,0,0,0,0,0,6260.377044,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.1,0,0,0,0,0,0,0,0
27191,0.488938,0.725517,0.788144,635986,325028,139048,7246,2647,20880,7985,2,0,0,0,0,0,0,330,6,15,0,1.029685,-0.13202,0,1,0,0,1571.246636,10,2,0.83908,0.034884,0.227273,0.034091,0.089489,0.041667,15.0625,0,0,0,0,0,0,0,1598.512359,0,0,0,0,0,0,0,0,0.05,0.195122,0.02439,0.02439,0.058824,0,0,0,0,0,0,0,0
105472,0.488938,0.725517,0.788144,635986,325028,139048,7246,2647,20880,7985,2,0,0,0,0,0,0,10,4,8,0,1.066038,-0.185986,0,0,0,0,342.268536,11,2,0.90566,0.1,0.240741,0.018519,0.118363,0.045455,8.111111,0,0,0,0,0,0,0,359.231869,0,0,0,0,0,0,0,0,0.333333,0.434783,0.043478,0.043478,0.066667,0,0,0,0,0,0,0,0
85371,0.488938,0.725517,0.788144,635986,325028,139048,7246,2647,20880,7985,2,0,0,0,0,0,0,4,23,8,0,1.077029,-0.101484,0,0,0,0,208.226803,11,2,0.90566,0.1,0.240741,0.018519,0.0894,0.045455,8.111111,0,0,0,0,0,0,0,229.203452,0,0,0,0,0,0,0,0,0.146341,0.3,0.007143,0.014286,0.027027,0,0,0,0,0,0,0,0
2,0.567008,0.725659,0.77328,75782,32813,36673,1155,818,3194,2061,3,1,0,0,0,0,0,177,2,9,5,1.002509,-0.003449,0,0,0,0,5910.784674,10,1,0.854545,0.036364,0.196429,0.017857,0.082447,0.058824,9.111111,0,0,0,0,0,0,0,5921.716978,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.076923,0,0,0,0,0,0,0,0
1032,0.567008,0.725659,0.77328,75782,32813,36673,1155,818,3194,2061,3,1,0,0,0,0,0,227,1,16,14,1.001661,7.203088,0,1,0,0,2835.591242,14,2,0.808,0.165138,0.269841,0.007937,0.133985,0.03125,16.0625,0,0,0,0,0,0,0,2810.776474,0,0,0,0,0,0,0,0,0.222222,0.3,0.1,0.1,0.111111,0,0,0,0,0,0,0,0
4,0.567008,0.725659,0.77328,75782,32813,36673,1155,818,3194,2061,3,1,0,0,0,0,0,75,1,0,0,0.999807,0,0,0,0,0,2625.929203,0,1,0,1,1,1,0.060478,1,1,0,0,0,0,0,0,0,2625.929203,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.090909,0,0,0,0,0,0,0,0
13,0.436127,0.725799,0.773387,333694,188161,167772,1424,916,6451,3758,3,1,0,0,0,0,0,20,5,55,26,1.05811,18.922793,0,0,0,0,1537.857777,14,2,0.649573,0.023188,0.190341,0.014205,0.10105,0.028571,55.02381,0,0,0,0,0,0,0,1568.946439,0,0,0,0,0,0,0,0,0.029412,0.176471,0.029412,0.029412,0.055556,0,0,0,0,0,0,0,0
2,0.443052,0.72592,0.771765,627195,349315,361940,2921,1396,9479,4021,3,1,0,0,0,0,0,5,2,12,14,0.999363,38.18741,0,0,0,0,5371.904047,13,1,0.722222,0.122449,0.220183,0.009174,0.091952,0.037037,12.111111,0,0,0,0,0,0,0,5328.752128,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.111111,0,0,0,0,0,0,0,0
1,0.328608,0.725929,0.794632,776,521,612,10,5,76,50,0,0,0,0,0,0,0,463,4,1,1,1.000033,0,0,1,0,0,5764.326769,3,1,1,2,1,0.2,0.212235,0.2,1.5,0,0,0,0,0,0,0,5764.326769,0,0,0,0,0,0,0,0,0.210526,0.363636,0.045455,0.045455,0.066667,0,0,0,0,0,0,0,0
19,0.616386,0.725996,0.782771,157562,60443,104296,786,761,5110,4371,0,0,0,0,0,0,0,233,18,0,36,0.96821,82.482096,0,1,0,0,3040.597871,0,1,0,1,1,1,0.102333,1,1,0,0,0,0,0,0,0,2864.036343,0,0,0,0,0.027027,0,0.027027,0,0.140187,0.421488,0.157025,0.008264,0.026316,0,0,0,0,0,0,0,0
77354,0.584936,0.72628,0.759458,66462,27586,37592,4746,2302,5738,2684,0,0,0,0,0,0,0,24,14,5,0,1.025221,-0.072181,0,0,0,0,869.93787,8,1,0.944444,0.151515,0.27027,0.027027,0.046125,0.047619,5.166667,0,0,0,0,0,0,0,879.169109,0,0,0,0,0,0,0,0,0.159091,0.366337,0.09901,0.009901,0.029412,0,0,0,0,0,0,0,0
11083,0.584936,0.72628,0.759458,66462,27586,37592,4746,2302,5738,2684,0,0,0,0,0,0,0,50,27,3,2,1.000698,-0.030469,0,0,0,0,1255.358521,8,1,1,0.090909,0.217391,0.043478,0.051273,0.0625,3.25,0,0,0,0,0,0,0,1255.11909,0,0,0,0,0,0,0,0,0.058394,0.451389,0.215278,0.006944,0.028571,0,0,0,0,0,0,0,0
506,0.513844,0.726484,0.77909,54682,26584,27062,1372,578,3473,1585,4,1,0,0,0,0,0,389,1,5,0,1.001969,0.000178,0,0,0,0,6853.117639,11,1,0.941176,0.125,0.257143,0.028571,0.097041,0.055556,5.166667,0,0,0,0,0,0,0,6875.027601,0,0,0,0,0,0,0,0,0.333333,0.428571,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,0
2,0.620008,0.726507,0.794537,384658,146167,59826,956,682,4343,2376,0,0,0,0,0,0,0,79,3,13,0,1.005003,-0.003558,0,0,0,0,5231.643559,9,2,0.888889,0.12069,0.46875,0.171875,0.104539,0.037037,13.076923,0,0,0,0,0,0,0,5291.549066,0,0,0,0,0,0,0,0,0.266667,0.388889,0.055556,0.055556,0.1,0,0,0,0,0,0,0,0
12695,0.620008,0.726507,0.794537,384658,146167,59826,956,682,4343,2376,0,0,0,0,0,0,0,356,3,1,0,1.000267,0.000007,0,1,0,0,4927.785518,3,1,1,2,1,0.2,0.069873,0.2,1.5,0,0,0,0,0,0,0,4927.785518,0,0,0,0,0,0,0,0,0.5,0.588235,0.117647,0.058824,0.071429,0,0,0,0,0,0,0,0
17581,0.553229,0.726646,0.758199,573,256,286,44,24,53,26,0,0,0,0,0,0,0,1518,9,1,2,0.999346,7.743358,0,0,0,0,6286.556902,4,1,1,0.4,0.5,0.166667,0.067544,0.166667,1.5,0,0,0,0,0,0,0,6279.016798,0,0,0,0,0,0,0,0,0.183673,0.315789,0.017544,0.017544,0.038462,0,0,0,0,0,0,0,0
16213,0.553229,0.726646,0.758199,573,256,286,44,24,53,26,0,0,0,0,0,0,0,50,2,2,0,1.004632,-0.018888,0,0,0,0,1077.440613,4,1,1,0.090909,0.272727,0.090909,0.059474,0.111111,2.333333,0,0,0,0,0,0,0,1080.519103,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.1,0,0,0,0,0,0,0,0
2,0.571825,0.726864,0.783124,920753,394243,390221,2333,1015,10776,4791,3,0,0,0,0,0,0,309,13,0,50,0.974329,122.304883,0,0,0,0,6430.927071,0,1,0,1,1,1,0.048671,1,1,0,0,0,0,0,0,0,6164.434528,0,0,0,0,0,0,0,0,0.107692,0.28169,0.014085,0.014085,0.037037,0,0,0,0,0,0,0,0
14,0.595041,0.726967,0.776969,605,245,182,15,10,31,14,0,0,0,0,0,0,0,117,4,10,10,1.007282,12.048078,0,1,0,0,1221.025218,9,2,0.898551,0.126984,0.342857,0.1,0.076865,0.03125,10.090909,0,0,0,0,0,0,0,1204.473097,0,0,0,0,0,0,0,0,0.068966,0.2,0.033333,0.033333,0.0625,0,0,0,0,0,0,0,0
1,0.600994,0.727082,0.780329,4025,1606,3805,23,12,94,55,0,1,0,0,0,0,0,431,5,0,0,1.000082,0,0,0,0,0,9222.81702,0,1,0,1,1,1,0.099902,1,1,0,0,0,0,0,0,0,9222.81702,0,0,0,0,0,0,0,0,0.09375,0.235294,0.029412,0.029412,0.058824,0,0,0,0,0,0,0,0
76033,0.666667,0.72709,0.737263,6,2,8,2,2,2,2,0,0,0,0,0,0,0,113,3,5,2,1.0015,0.000685,0,1,0,0,4401.811028,8,1,1,0.074074,0.464286,0.25,0.051043,0.058824,5.166667,0,0,0,0,0,0,0,4421.242537,0,0,0,0,0,0,0,0,0.230769,0.4,0.066667,0.066667,0.1,0,0,0,0,0,0,0,0
16216,0.666667,0.72709,0.740243,6,2,7,1,1,1,1,0,0,0,0,0,0,0,28,2,6,7,0.998025,6.097451,0,0,0,0,1359.979276,5,1,1,0.03125,0.21875,0.03125,0.064974,0.052632,6.142857,0,0,0,0,0,0,0,1336.845501,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
255,0.60566,0.727164,0.77401,721519,284524,195520,2477,358,5321,1449,0,0,0,0,0,0,0,778,3,0,1,0.999971,8.575651,0,0,0,0,13384.19815,0,1,0,1,1,1,0.051866,1,1,0,0,0,0,0,0,0,13384.19815,0,0,0,0,0,0,0,0,0.058824,0.235294,0.058824,0.058824,0.083333,0,0,0,0,0,0,0,0
139,0.60566,0.727164,0.77401,721519,284524,195520,2477,358,5321,1449,0,0,0,0,0,0,0,327,23,1,1,1.000316,7.97041,0,0,0,0,7165.568932,11,1,1,0.166667,0.230769,0.076923,0.04175,0.090909,1.5,0,0,0,0,0,0,0,7165.568932,0,0,0,0,0,0,0,0,0.103774,0.62931,0.344828,0.008621,0.027778,0,0,0,0,0,0,0,0
27657,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,96,11,3,3,0.999852,6.9667,0,0,0,0,8936.394989,4,1,0.666667,0.307692,0.4375,0.0625,0.071882,0.166667,3.5,0,0,0,0,0,0,0,8936.394989,0,0,0,0,0,0,0,0,0.189655,0.352941,0.029412,0.029412,0.034483,0,0,0,0,0,0,0,0
26990,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,260,11,23,23,0.999372,5.547572,0,0,0,0,4581.582456,11,2,0.751773,0.117188,0.309859,0.049296,0.071871,0.032258,23.071429,0,0,0,0,0,0,0,4582.9068,0,0,0,0,0,0,0,0,0.189655,0.352941,0.029412,0.029412,0.034483,0,0,0,0,0,0,0,0
416513,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,46,10,1,1,0.999209,5.316773,0,0,0,0,710.881128,4,1,1,0.4,0.5,0.166667,0.080696,0.166667,1.5,0,0,0,0,0,0,0,710.881128,0,0,0,0,0,0,0,0,0.196429,0.333333,0.015152,0.030303,0.035714,0,0,0,0,0,0,0,0
91758,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,9,10,1,52,0.845582,5.862885,0,0,0,0,887.998392,4,1,1,0.4,0.5,0.166667,0.07553,0.166667,1.5,0,0,0,0,0,0,0,754.958244,0,0,0,0.037736,0,0,0.037736,0,0.196429,0.333333,0.015152,0.030303,0.035714,0,0,0,0,0,0,0,0
95903,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,31,11,2,2,0.999655,6.535945,0,1,0,0,4344.012692,4,1,0.8,0.333333,0.454545,0.090909,0.084207,0.166667,2.5,0,0,0,0,0,0,0,4344.012692,0,0,0,0,0,0,0,0,0.189655,0.352941,0.029412,0.029412,0.034483,0,0,0,0,0,0,0,0
534927,0.515469,0.727173,0.772758,1884987,913334,1283341,15330,13218,35867,21289,1,1,0,0,0,0,0,8,10,4,1,1.01044,5.317502,0,1,0,0,793.883352,4,1,0.75,0.1,0.285714,0.047619,0.076015,0.1,4.333333,0,0,0,0,0,0,0,794.445687,0,0,0,0,0,0,0,0,0.196429,0.333333,0.015152,0.030303,0.035714,0,0,0,0,0,0,0,0
11945,0.727273,0.727273,0.762387,11,3,1,4,1,4,1,0,0,0,0,0,0,0,550,3,1,1,1,0,0,0,0,0,12235.88618,3,1,1,0.2,0.4,0.2,0.2,0.2,1.5,0,0,0,0,0,0,0,12235.88618,0,0,0,0,0,0,0,0,0.1,0.333333,0.142857,0.047619,0.071429,0,0,0,0,0,0,0,0
1344,0,0.727468,0.761368,5,5,0,1,0,1,0,0,0,0,0,0,0,0,2033,1,5,0,1.000632,-0.001879,0,0,0,0,12920.01869,4,1,1,0.047619,0.285714,0.047619,0.062618,0.090909,5.166667,0,0.166667,0,0,0,0,0.166667,12939.5183,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.090909,0,0,0,0,0,0,0,1
446,0.51341,0.727528,0.768403,522,254,190,46,25,54,28,0,0,0,0,0,0,0,1427,3,14,5,1.002529,8.211195,0,1,0,0,9683.155638,10,2,0.891566,0.103896,0.357143,0.107143,0.070372,0.033333,14.071429,0,0,0,0,0,0,0,9703.231144,0,0,0,0,0,0,0,0,0.095238,0.227273,0.045455,0.045455,0.083333,0,0,0,0,0,0,0,0
4,0.597483,0.72755,0.768027,19788,7965,18925,266,246,966,864,0,-1,0,0,0,0,0,286,13,4,0,1.000827,-0.004378,0,0,0,0,8639.392159,5,1,1,0.222222,0.380952,0.047619,0.062154,0.066667,4.2,0,0,0,0,0,0,0,8650.827962,0,0,0,0,0,0,0,0,0.044118,0.228571,0.014286,0.014286,0.047619,0,0,0,0,0,0,0,0
1247,0.55986,0.727612,0.796912,34564,15213,11199,99,62,996,568,0,1,0,0,0,0,0,1687,9,0,57,0.994393,86.440943,0,0,0,0,18101.87789,0,1,0,1,1,1,0.082686,1,1,0,0,0,0,0,0,0,17923.07831,0,0,0,0,0,0,0,0,0.030769,0.166667,0.015152,0.015152,0.047619,0,0,0,0,0,0,0,0
1,0.714286,0.72788,0.774169,28,8,40,5,5,7,9,0,0,0,0,0,0,0,331,1,0,4,0.998581,8.272113,0,0,0,0,8933.055973,0,1,0,1,1,1,0.05242,1,1,0,0,0,0,0,0,0,8916.542322,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
115,0.715676,0.727899,0.772889,3904,1110,2018,12,5,32,17,0,1,0,0,0,0,0,1886,19,2,242,0.949571,336.230311,0,0,0,0,9008.852028,2,1,1,0.166667,1,0.666667,0.141232,0.2,2.333333,0,0,0,0,0,0,0,8115.29315,0,0,0,0,0,0.012346,0.012346,0,0.058824,0.24,0.04,0.008,0.032258,0,0,0,0,0,0,0,0
13217,0.688789,0.72805,0.790203,14209,4422,12706,227,215,646,556,0,0,0,0,0,0,0,19,2,0,0,1.000731,0,0,0,0,0,836.458893,0,1,0,1,1,1,0.105186,1,1,0,0,0,0,0,0,0,836.458893,0,0,0,0,0,0,0,0,0.111111,0.333333,0.111111,0.111111,0.142857,0,0,0,0,0,0,0,0
8396,0.571139,0.728208,0.75214,2467,1058,169,29,16,39,18,0,0,0,0,0,0,0,346,3,54,41,1.001487,62.12994,0,0,0,0,11106.84137,14,2,0.626113,0.036697,0.207101,0.014793,0.150608,0.032258,54.02439,0,0,0,0,0,0,0,11056.67533,0,0,0,0,0,0,0,0,0.083333,0.2,0.04,0.04,0.066667,0,0,0,0,0,0,0,0
17,0.559922,0.728287,0.773561,348536,153383,198263,1474,1159,10463,7656,0,1,0,0,0,0,0,43,2,75,15,1.097877,18.51825,0,0,0,0,1453.579309,10,3,0.698667,0.14939,0.369681,0.042553,0.058539,0.019608,75.017544,0,0,0,0,0,0,0,1554.000744,0,0,0,0,0,0,0,0,0.125,0.375,0.125,0.125,0.142857,0,0,0,0,0,0,0,0
676,0.559922,0.728287,0.773561,348536,153383,198263,1474,1159,10463,7656,0,1,0,0,0,0,0,480,23,1,1,0.999882,7.86955,0,0,0,0,7996.336222,3,2,1,0.5,0.6,0.2,0.06584,0.25,1.5,0,0,0,0,0,0,0,7996.336222,0,0,0,0,0,0,0,0,0.106796,0.619469,0.327434,0.00885,0.029412,0,0,0,0,0,0,0,0
4,0.559922,0.728287,0.773561,348536,153383,198263,1474,1159,10463,7656,0,1,0,0,0,0,0,19,2,15,18,0.997121,34.329624,0,0,0,0,647.190249,8,2,0.878378,0.055556,0.253333,0.013333,0.084296,0.04,15.0625,0,0,0,0,0,0,0,604.309954,0,0,0,0,0,0,0,0,0.111111,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
160,0.661123,0.728314,0.772584,3848,1304,1666,85,46,174,76,0,0,0,0,0,0,0,22,11,9,0,1.04,-0.086255,0,1,0,0,618.02967,7,2,0.84,0.106383,0.27451,0.019608,0.161269,0.047619,9.111111,0,0,0,0,0,0,0,636.037968,0,0,0,0,0,0,0,0,0.107143,0.278689,0.016393,0.016393,0.05,0,0,0,0,0,0,0,0
19863,0.688133,0.728477,0.778901,37346,11647,13807,200,129,1182,611,0,1,0,0,0,0,0,329,2,7,5,1.001432,15.755608,0,1,0,0,8655.165968,10,2,0.942308,0.038462,0.169811,0.018868,0.064555,0.047619,7.125,0,0,0,0,0,0,0,8637.384352,0,0,0,0,0,0,0,0,0.333333,0.714286,0.285714,0.142857,0.166667,0,0,0,0,0,0,0,0
1,0.485404,0.728482,0.777626,5902899,3037606,3672931,26863,12897,108799,50636,1,1,0,0,0,0,0,50,0,11,0,1.012095,-0.015674,0,0,0,0,2882.15934,7,1,0.790323,0.103448,0.269841,0.015873,0.053689,0.052632,11.111111,0,0,0,0,0,0,0,2906.472931,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1,0.480519,0.728489,0.763567,8393,4360,2065,68,21,132,53,0,0,0,0,0,0,0,602,2,0,0,0.999948,0,0,1,0,0,8955.96215,0,1,0,1,1,1,0.072691,1,1,0,0,0,0,0,0,0,8955.96215,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
155090,0.7,0.728549,0.733819,10,3,0,2,0,2,0,0,0,0,0,0,0,0,64,3,5,0,1.006363,-0.02217,0,1,0,0,2113.723203,9,1,0.958333,0.181818,0.36,0.04,0.107494,0.066667,5.166667,0,0,0,0,0,0,0,2124.636477,0,0,0,0,0,0,0,0,0.1,0.238095,0.047619,0.047619,0.076923,0,0,0,0,0,0,0,0
5387,0.464928,0.728606,0.782949,35470,18979,26441,347,177,947,469,0,1,0,0,0,0,0,5885,1,5,4,1.000042,0.00005,0,0,0,0,35706.73857,6,3,0.916667,0.04,0.52,0.32,0.076736,0.0625,5.166667,0,0,0,0,0,0,0,35715.98583,0,0,0,0,0,0,0,0,0.222222,0.3,0.1,0.1,0.111111,0,0,0,0,0,0,0,0
2,0.555556,0.728742,0.773643,45,20,59,17,17,19,19,0,0,0,0,0,0,0,753,26,0,0,1.000037,0,0,1,0,0,12110.27959,0,1,0,1,1,1,0.067926,1,1,0,0,0,0,0,0,0,12110.27959,0,0,0,0,0,0,0,0,0.118519,0.473333,0.2,0.006667,0.026316,0,0,0,0,0,0,0,0
4,0.5659,0.72877,0.773853,306542,133070,66515,601,338,4133,2109,0,1,0,0,0,0,0,68,5,4,0,1.005907,-0.025009,0,0,0,0,3194.007435,9,1,0.90625,0.096774,0.212121,0.030303,0.073409,0.05,4.2,0,0,0,0,0,0,0,3198.278141,0,0,0,0,0,0,0,0,0.097561,0.295455,0.113636,0.022727,0.041667,0,0,0,0,0,0,0,0
16603,0.566361,0.728784,0.747257,63765,27651,65352,638,427,1174,652,0,0,0,0,0,0,0,141,10,0,360,0.960393,701.520835,0,0,0,0,22612.50219,0,1,0,1,1,1,0.054255,1,1,0,0,0,0,0,0,0,21237.59497,0,0.00277,0,0,0,0,0.00277,0,0.072727,0.241379,0.017241,0.017241,0.041667,0,0,0,0,0,0,0,0
28200,0.71579,0.728812,0.84025,95,27,0,6,0,6,0,0,0,0,0,0,0,0,39,29,13,0,1.042945,-0.075552,0,1,1,0,1013.803257,12,3,0.848101,0.038462,0.2875,0.1,0.131222,0.038462,13.071429,0,0,0,0,0,0,0,1054.420875,0,0,0,0,0,0,0,0,0.042169,0.389535,0.186047,0.005814,0.025,0,0,0,0,0,0,0,0
7,0.710591,0.728927,0.781166,46899,13573,18216,63,48,490,311,0,1,0,0,0,0,0,102,11,14,40,0.985269,104.466949,0,0,0,0,5863.666624,7,2,0.835443,0.140845,0.3,0.0125,0.087507,0.04,14.076923,0,0,0,0,0,0,0,5733.690972,0,0,0,0,0,0,0,0,0.107143,0.278689,0.016393,0.016393,0.043478,0,0,0,0,0,0,0,0
1163,0.710591,0.728927,0.781166,46899,13573,18216,63,48,490,311,0,1,0,0,0,0,0,101,7,72,141,0.962341,222.942352,0,0,0,0,5889.754588,12,2,0.64554,0.147453,0.409836,0.114754,0.088929,0.020833,72.022222,0,0,0,0,0,0,0,5544.70285,0,0.007042,0,0,0,0,0.007042,0,0.125,0.272727,0.022727,0.022727,0.045455,0,0,0,0,0,0,0,0
7,0.703544,0.729071,0.781709,9735,2886,3444,14,10,451,315,0,0,0,0,0,0,0,208,2,1,1,1.000028,8.628926,0,0,0,0,8875.502807,13,1,1,0.066667,0.133333,0.066667,0.108582,0.090909,1.5,0,0,0,0,0,0,0,8875.502807,0,0,0,0,0,0,0,0,0.2,0.294118,0.058824,0.058824,0.083333,0,0,0,0,0,0,0,0
72083,0.574494,0.729094,0.781757,25680,10927,5146,605,280,1151,490,0,0,0,0,0,0,0,60,3,17,21,0.994362,16.870709,0,0,0,0,1549.296107,9,2,0.747573,0.082474,0.259615,0.028846,0.0755,0.037037,17.071429,0,0,0,0,0,0,0,1528.476738,0,0,0,0,0,0,0,0,0.1875,0.333333,0.055556,0.055556,0.071429,0,0,0,0,0,0,0,0
275,0.529929,0.729216,0.782796,1824616,857699,840051,10796,5533,21699,9602,2,1,0,0,0,0,0,23,2,51,0,1.147204,-0.598011,0,0,1,0,1319.333866,10,3,0.597444,0.043046,0.33121,0.130573,0.157825,0.029412,51.047619,0,0,0,0,0,0,0,1330.888241,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.125,0,0,0,0,0,0,0,0
215,0.529929,0.729216,0.782796,1824616,857699,840051,10796,5533,21699,9602,2,1,0,0,0,0,0,8,2,126,18,1.400545,59.915572,0,0,0,0,781.661364,15,2,0.559892,0.041958,0.231183,0.022849,0.140467,0.026316,126.012821,0,0,0,0,0,0,0,806.551331,0,0,0,0,0,0,0,0,0.076923,0.230769,0.076923,0.076923,0.111111,0,0,0,0,0,0,0,0
1610,0,0.729225,0.795747,47,47,46,3,2,4,3,0,0,0,0,0,0,0,338,7,1026,1026,1.000071,0.000277,0,0,0,0,14840.12127,13,2,0.193314,0.038263,0.294882,0.062261,0.172327,0.017241,1026.009174,0,0,0,0,0,0,0,14840.12225,0,0,0,0,0,0,0,0,0.204545,0.307692,0.019231,0.019231,0.041667,0,0,0,0,0,0,0,0
431413,0.631579,0.729446,0.7649,57,21,58,10,13,10,14,0,0,0,0,0,0,0,22,4,5,0,1.02854,-0.223155,0,1,0,0,312.777495,12,1,0.904762,0.277778,0.454545,0.045455,0.113127,0.071429,5.25,0,0,0,0,0,0,0,313.832415,0,0,0,0,0,0,0,0,0.058824,0.171429,0.028571,0.028571,0.055556,0,0,0,0,0,0,0,0
329,0.45157,0.729473,0.774188,409053,224337,193750,1473,676,5846,2602,0,1,0,0,0,0,0,35,2,4,9,0.992411,41.720212,0,0,0,0,3141.683571,7,1,1,0.05,0.4,0.2,0.065768,0.071429,4.2,0,0,0,0,0,0,0,3093.907227,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,0.111111,0,0,0,0,0,0,0,0
5,0.45157,0.729473,0.774188,409053,224337,193750,1473,676,5846,2602,0,1,0,0,0,0,0,51,1,20,0,1.006613,-0.01578,0,0,0,0,6546.96385,13,2,0.801887,0.048544,0.28972,0.065421,0.097887,0.035714,20.05,0,0,0,0,0,0,0,6630.001796,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.2,0,0,0,0,0,0,0,0
1,0.53116,0.729848,0.781447,363013,170195,103761,661,296,5366,2977,0,1,0,0,0,0,0,1019,19,2,2,1,0.000007,0,0,0,0,31367.46628,6,1,1,0.25,0.357143,0.071429,0.071429,0.1,2.333333,0,0,0,0,0,0,0,31367.88738,0,0,0,0,0,0,0,0,0.017699,0.201754,0.008772,0.026316,0.04,0,0.045455,0,0,0,0,0.045455,0
14766,0.46359,0.729947,0.786718,335803,180128,374887,4476,3938,14608,13028,0,1,0,0,0,0,0,48,7,1,1,1.001356,6.632201,0,1,0,0,2240.368937,11,1,1,0.166667,0.230769,0.076923,0.090311,0.090909,1.5,0,0,0,0,0,0,0,2240.368937,0,0,0,0,0,0,0,0,0.032258,0.258065,0.032258,0.032258,0.076923,0,0,0,0,0,0,0,0
341,0.46359,0.729947,0.786718,335803,180128,374887,4476,3938,14608,13028,0,1,0,0,0,0,0,555,24,0,1,0.999755,0.000013,0,1,0,0,13160.41431,0,1,0,1,1,1,0.101254,1,1,0,0,0,0,0,0,0,13160.41431,0,0,0,0,0,0,0,0,0.089744,0.278107,0.059172,0.005917,0.027027,0,0,0,0,0,0,0,0
