@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
1,0.803504,0.919242,0.928703,6051,1189,566,36,20,152,62,0,0,0,0,0,0,0,107,4,0,0,1,0,0,0,0,0,4087.740685,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4087.740685,0,0,0,0,0,0,0,0,0.166667,0.296296,0.037037,0.037037,0.055556,0,0,0,0,0,0.142857,0.142857,0
8884,0.803922,0.847807,0.867085,816,160,601,65,55,104,77,0,0,0,0,0,0,0,2676,3,14,0,1.001664,-0.003803,0,0,0,0,19086.39909,8,2,0.8,0.108434,0.274725,0.032967,0.106426,0.04,14.083333,0,0,0,0,0,0,0,19135.52935,0,0,0,0,0,0,0,0,0.086957,0.208333,0.041667,0.041667,0.066667,0,0,0,0,0,0,0,0
0,0.805289,0.89896,0.915021,4273,832,1650,5,4,65,47,0,0,0,0,0,0,0,502,6,2,0,1.000325,-0.001602,0,0,0,0,13502.97313,5,2,1,0.083333,0.416667,0.25,0.056597,0.1,2.333333,0,0,0,0,0,0,0,13507.99822,0,0,0,0,0,0,0,0,0.138889,0.325,0.075,0.025,0.043478,0,0,0,0,0,0,0,0
1,0.805289,0.89896,0.915021,4273,832,1650,5,4,65,47,0,0,0,0,0,0,0,501,6,2,1,1.00003,8.662232,0,1,0,0,13503.73531,2,1,1,0.166667,0.666667,0.333333,0.056615,0.2,2.333333,0,0,0,0,0,0,0,13507.86444,0,0,0,0,0,0,0,0,0.138889,0.325,0.075,0.025,0.043478,0,0,0,0,0,0,0,0
5,0.805556,0.886703,0.899783,252,49,136,2,1,13,8,0,0,0,0,0,0,0,422,2,0,0,0.999974,0,0,1,0,0,12231.58193,0,1,0,1,1,1,0.074475,1,1,0,0,0,0,0,0,0,12231.58193,0,0,0,0,0,0,0,0,0.214286,0.3125,0.0625,0.0625,0.083333,0,0,0,0,0,0,0,0
22,0.805621,0.938556,0.941119,2953,574,351,69,31,83,34,0,0,0,0,0,0,0,498,19,77,0,1.077378,-0.328971,0,1,0,0,4438.280035,13,2,0.585185,0.052427,0.238447,0.048059,0.07395,0.021739,77.016393,0,0,0,0,0,0.012821,0.012821,4496.377445,0,0,0,0,0,0,0,0,0.007813,0.15625,0.007813,0.007813,0.045455,0,0,0,0,0,0,0,0
209865,0.805964,0.876722,0.89372,74646,14484,18047,2409,1011,4380,1714,2,0,0,0,0,0,0,6,5,1,1,0.997817,-0.072278,0,1,0,0,197.725815,6,1,1,0.285714,0.375,0.125,0.113786,0.125,1.5,0,0,0,0,0,0,0,197.725815,0,0,0,0,0,0,0,0,0.137931,0.28125,0.03125,0.03125,0.05,0,0,0,0,0,0,0,0
51902,0.805964,0.876722,0.89372,74646,14484,18047,2409,1011,4380,1714,2,0,0,0,0,0,0,13,1,0,1,0.996798,5.961012,0,1,0,0,1512.944527,0,1,0,1,1,1,0.123832,1,1,0,0,0,0,0,0,0,1512.944527,0,0,0,0,0,0,0,0,1,1,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
4250,0.805964,0.876722,0.89372,74646,14484,18047,2409,1011,4380,1714,2,0,0,0,0,0,0,155,2,3,0,1.001536,0.000195,0,0,0,0,6954.361487,7,1,1,0.176471,0.315789,0.052632,0.075856,0.083333,3.25,0,0,0,0,0,0,0,6966.423875,0,0,0,0,0,0,0,0,0.15,0.227273,0.045455,0.045455,0.083333,0,0,0,0,0,0,0,0
276,0.806353,0.902119,0.913566,18890,3658,6419,183,150,508,354,3,0,0,0,0,0,0,13181,6,7,7,1,0,0,0,0,0,37290.35896,7,1,0.952381,0.023256,0.186047,0.023256,0.023256,0.052632,7.125,0,0,0,0,0,0,0,37290.35896,0,0,0,0,0,0,0,0,0.0625,0.2,0.02,0.04,0.045455,0,0,0,0,0,0,0,0
8482,0.806366,0.919447,0.93146,377,73,242,103,90,125,104,0,0,0,0,0,0,0,411,6,0,0,1.000018,0,0,0,0,0,19745.393,0,1,0,1,1,1,0.096731,1,1,0,0,0,0,0,0,0,19745.393,0,0,0,0,0,0,0,0,0.108108,0.25,0.025,0.025,0.034483,0,0,0,0,0,0,0,0
10,0.80671,0.890713,0.910733,57318,11079,9170,834,350,1385,621,0,0,0,0,0,0,0,1680,23,1,2,0.999655,8.607998,0,1,0,0,15071.31572,10,1,1,0.083333,0.166667,0.083333,0.065562,0.111111,1.5,0,0,0,0,0,0,0,15063.11342,0,0,0,0,0,0,0,0,0.100917,0.638655,0.361345,0.008403,0.027778,0,0,0,0,0,0,0,0
18,0.807595,0.884364,0.897108,1975,380,444,10,7,36,18,0,0,0,0,0,0,0,98,2,128,70,1.025914,45.95658,0,1,1,0,6182.741324,14,3,0.58169,0.061103,0.279887,0.043601,0.092829,0.021277,128.014706,0,0,0.023256,0,0,0,0.023256,6188.034928,0,0,0.042254,0,0,0,0.042254,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
155290,0.807649,0.866043,0.901749,4471,860,753,13,11,102,64,0,0,0,0,0,0,0,4,2,3,1,1.002288,6.751523,0,0,0,0,2818.24225,8,1,0.933333,0.133333,0.5625,0.3125,0.086241,0.090909,3.333333,0,0,0,0,0,0,0,2823.389558,0,0,0,0,0,0,0,0,0.058824,0.176471,0.058824,0.058824,0.1,0,0,0,0,0,0,0,0
4,0.808134,0.833511,0.857252,1131,217,376,13,10,72,41,0,0,0,0,0,0,0,340,15,56,40,1.016776,-0.018067,0,1,0,0,3046.998646,12,3,0.662338,0.091549,0.446602,0.184466,0.083784,0.021277,56.025,0,0,0,0,0,0,0,3093.560413,0,0,0,0,0,0,0,0,0.152778,0.378049,0.073171,0.012195,0.03125,0,0,0,0,0,0,0,0
2708,0.808333,0.833123,0.945917,120,23,61,9,9,22,16,0,0,0,0,0,0,0,59,17,0,6,0.985064,24.005934,0,0,0,0,1042.367545,0,1,0,1,1,1,0.142238,1,1,0,0,0,0,0,0,0,1018.901418,0,0,0,0,0,0,0,0,0.17,0.37069,0.086207,0.008621,0.027778,0,0,0,0,0,0,0,0
1,0.809524,0.809524,0.82554,84,16,16,1,1,4,2,0,0,0,0,0,0,0,44,6,0,0,1.001479,0,0,0,0,0,1223.727711,0,1,0,1,1,1,0.066839,1,1,0,0,0,0,0,0,0,1223.727711,0,0,0,0,0,0,0,0,0.216216,0.318182,0.022727,0.022727,0.045455,0,0,0,0,0,0,0,0
13,0.809672,0.844969,0.863547,641,122,139,2,1,51,26,0,0,0,0,0,0,0,879,2,11,0,1.001963,-0.003422,0,1,0,0,16014.08739,7,2,0.970149,0.095238,0.352941,0.117647,0.101212,0.029412,11.083333,0,0,0,0,0,0,0,16064.88491,0,0,0,0,0,0,0,0,0.2,0.363636,0.090909,0.090909,0.111111,0,0,0,0,0,0,0,0
1,0.809693,0.864032,0.884511,7614,1449,1787,111,56,448,199,0,0,0,0,0,0,0,484,2,17,0,1.008939,-0.023356,0,0,1,0,6513.335068,12,2,0.806723,0.016807,0.216667,0.066667,0.084485,0.034483,17.0625,0,0,0,0,0,0,0,6571.113416,0,0,0,0,0,0,0,0,0.142857,0.217391,0.043478,0.043478,0.071429,0,0,0,0,0,0,0,0
507314,0.809761,0.923564,0.936146,131908,25094,8639,1639,494,2400,607,0,0,0,0,0,0,0,2,7,2,1,1.368421,0.608633,0,0,0,0,4.85203,6,1,1,0.076923,0.230769,0.076923,0.076923,0.111111,2.333333,0,0,0,0,0,0,0,5.545177,0,0,0,0,0,0,0,0,0.04878,0.214286,0.02381,0.02381,0.055556,0,0,0,0,0,0,0,0
1,0.810702,0.857384,0.862682,1495,283,1223,2,2,30,24,0,0,0,0,0,0,0,135,2,3,6,0.995169,6.317909,0,0,0,0,1474.75449,9,1,1,0.136364,0.25,0.041667,0.078527,0.0625,3.25,0,0,0,0,0,0,0,1453.468025,0,0,0,0,0,0,0,0,0.1875,0.277778,0.055556,0.055556,0.083333,0,0,0,0,0,0,0,0
35,0.810975,0.909907,0.922758,43481,8219,21448,345,226,852,505,0,0,0,0,0,0,0,59,2,1,2,0.998817,0.000919,0,0,0,0,2242.893388,4,1,1,0.166667,0.333333,0.166667,0.147716,0.166667,1.5,0,0,0,0,0,0,0,2236.575021,0,0,0,0,0,0,0,0,0.153846,0.285714,0.071429,0.071429,0.083333,0,0,0,0,0,0,0,0
140,0.811239,0.909406,0.916225,1388,262,397,30,26,40,33,0,0,0,0,0,0,0,1064,3,28,28,0.998599,7.616781,0,1,0,0,5085.699913,8,2,0.729927,0.158333,0.376812,0.043478,0.210591,0.03125,28.058824,0,0,0,0,0,0,0,5082.11495,0,0,0,0,0,0,0,0,0.2,0.304348,0.043478,0.043478,0.066667,0,0,0,0,0,0,0,0
2,0.811441,0.901651,0.910425,15576,2937,14064,865,785,1280,1233,0,0,0,0,0,0,0,495,3,0,0,1,0,0,0,0,0,11580.36401,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,11580.36401,0,0,0,0,0,0,0,0,0.083333,0.2,0.04,0.04,0.058824,0,0,0,0,0,0,0,0
214,0.811779,0.893977,0.912071,22192,4177,7222,1107,682,1800,980,0,0,0,0,0,0,0,180,1,1,1,1.000459,6.848185,0,0,0,0,2403.605103,12,1,1,0.153846,0.214286,0.071429,0.131611,0.076923,1.5,0,0,0,0,0,0,0,2403.605103,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.090909,0,0,0,0,0,0,0,0
7,0.811779,0.893977,0.912071,22192,4177,7222,1107,682,1800,980,0,0,0,0,0,0,0,34,4,0,0,1.00046,0,0,0,0,0,2181.278695,0,1,0,1,1,1,0.078923,1,1,0,0,0,0,0,0,0,2181.278695,0,0,0,0,0,0,0,0,0.2,0.411765,0.058824,0.058824,0.090909,0,0,0,0,0,0,0,0
91,0.811779,0.893977,0.912071,22192,4177,7222,1107,682,1800,980,0,0,0,0,0,0,0,828,1,0,9,0.998946,8.160459,0,0,0,0,16206.53593,0,1,0,1,1,1,0.075179,1,1,0,0,0,0,0,0,0,16169.16343,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0
15313,0.811821,0.933027,0.943527,1472,277,101,276,28,286,29,0,0,0,0,0,0,0,141,2,3,0,1.004583,-0.009874,0,1,0,0,2566.470507,9,2,1,0.15,0.272727,0.045455,0.113857,0.066667,3.25,0,0,0,0,0,0,0,2572.895032,0,0,0,0,0,0,0,0,0.5,0.545455,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
1,0.812169,0.851554,0.858758,378,71,15,13,7,22,10,0,0,0,0,0,0,0,383,2,0,1,0.999518,7.32185,0,0,0,0,3943.674232,0,1,0,1,1,1,0.1464,1,1,0,0,0,0,0,0,0,3943.674232,0,0,0,0,0,0,0,0,0.444444,0.5,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
4,0.812476,0.932557,0.947544,2645,496,1437,45,24,112,58,0,0,0,0,0,0,0,17,30,2,0,1.00181,0.000534,0,0,0,0,2271.521923,11,2,0.941176,0.1875,0.277778,0.055556,0.123306,0.083333,2.333333,0,0,0,0,0,0,0,2277.75834,0,0,0,0,0,0,0,0,0.062112,0.258824,0.023529,0.011765,0.028571,0,0,0,0,0,0,0,0
1,0.8125,0.8125,0.839756,16,3,5,2,2,10,4,0,0,0,0,0,0,0,881,1,1,0,1.000652,-0.005202,0,0,0,0,6708.826725,5,1,1,0.333333,0.428571,0.142857,0.084534,0.142857,1.5,0,0,0,0,0,0,0,6708.826725,0,0,0,0,0,0,0,0,1,1,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
1,0.8125,0.8125,0.839756,16,3,5,2,2,10,4,0,0,0,0,0,0,0,877,1,0,1,0.999348,7.384611,0,1,0,0,6708.263675,0,1,0,1,1,1,0.084409,1,1,0,0,0,0,0,0,0,6708.263675,0,0,0,0,0,0,0,0,1,1,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
1,0.8125,0.816961,0.833485,64,12,15,3,1,6,3,0,0,0,0,0,0,0,381,2,3,3,0.998119,6.973596,0,0,0,0,3388.875107,6,1,1,0.2,0.352941,0.058824,0.11319,0.083333,3.25,0,0,0,0,0,0,0,3382.974475,0,0,0,0,0,0,0,0,0.2,0.294118,0.058824,0.058824,0.066667,0,0,0,0,0,0,0,0
1,0.8125,0.885303,0.896081,32,6,8,1,1,8,4,0,0,0,0,0,0,0,739,2,1,1,1.000163,0.000059,0,1,0,0,8332.271518,2,1,1,0.25,0.5,0.25,0.149261,0.25,1.5,0,0,0,0,0,0,0,8332.271518,0,0,0,0,0.5,0,0.5,0,0.222222,0.5,0.2,0.1,0.125,0,0,0,0,0,0,0,0
25384,0.812665,0.891986,0.911152,379,71,256,25,15,40,23,0,0,0,0,0,0,0,641,11,3,0,1.001466,-0.009689,0,0,0,0,7883.592982,8,1,0.956522,0.136364,0.25,0.041667,0.095597,0.066667,3.25,0,0,0,0,0,0,0,7884.691594,0,0,0,0,0,0,0,0,0.012658,0.151899,0.012658,0.012658,0.045455,0,0,0,0,0,0,0,0
8,0.813131,0.96287,0.964499,396,74,287,4,3,43,33,0,0,0,0,0,0,0,5094,3,39,28,1.00046,-0.002096,0,1,0,0,27772.82284,10,2,0.728723,0.104651,0.380952,0.042328,0.052576,0.027778,39.038462,0,0,0,0,0,0,0,27782.01997,0,0,0,0,0,0,0,0,0.090909,0.217391,0.043478,0.043478,0.083333,0,0,0,0,0,0,0,0
22,0.813167,0.881939,0.911021,683188,127642,73734,3666,917,5233,1319,0,0,0,0,0,0,0,4,11,18,16,1.116041,35.111397,0,1,0,0,151.404344,11,2,0.787037,0.047619,0.256881,0.055046,0.073394,0.04,18.076923,0,0,0,0,0,0,0,122.699191,0,0,0,0,0,0,0,0,0.197183,0.297619,0.011905,0.011905,0.032258,0,0,0,0,0,0,0,0
2648,0.81337,0.898642,0.905906,359,67,6,7,5,10,5,0,0,0,0,0,0,0,1160,6,42,0,1.008151,-0.015772,0,0,1,0,12563.49062,12,3,0.755556,0.086124,0.389381,0.128319,0.071072,0.023256,42.027027,0,0,0,0,0,0,0,12742.85741,0,0,0,0,0,0,0,0,0.086957,0.285714,0.102041,0.020408,0.052632,0,0,0,0,0,0,0,0
0,0.813559,0.943682,0.957595,118,22,65,6,3,7,3,0,0,0,0,0,0,0,3766,2,0,0,0.99998,0,0,0,0,0,12524.34864,0,1,0,1,1,1,0.160969,1,1,0,0,0,0,0,0,0,12524.34864,0,0,0,0,0,0,0,0,0.25,0.666667,0.333333,0.111111,0.142857,0,0,0,0,0,0,0,0
416104,0.813559,0.813559,0.813559,59,11,1,4,1,4,1,0,0,0,0,0,0,0,56,2,7,0,1.005757,-0.014281,0,0,0,0,3088.742367,9,2,0.866667,0.068182,0.217391,0.021739,0.107479,0.058824,7.125,0,0,0,0,0,0,0,3117.686426,0,0,0,0,0,0,0,0,0.222222,0.4,0.1,0.1,0.125,0,0,0,0,0,0,0,1
875,0.81391,0.840226,0.851353,532,99,21,29,3,35,3,0,0,0,0,0,0,0,2792,4,4,0,1.000595,-0.002823,0,0,0,0,20557.08992,7,1,1,0.08,0.230769,0.038462,0.075601,0.055556,4.2,0,0,0,0,0,0,0,20567.43031,0,0,0,0,0,0,0,0,0.142857,0.304348,0.043478,0.043478,0.076923,0,0,0,0,0,0,0,0
18,0.813953,0.827326,0.871588,86,16,43,3,2,4,4,0,0,0,0,0,0,0,373,1,0,6,0.996181,37.839335,0,0,0,0,6111.88763,0,1,0,1,1,1,0.080818,1,1,0,0,0,0,0,0,0,6074.515851,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
344287,0.814159,0.884374,0.896402,113,21,1,5,1,6,1,0,0,0,0,0,0,0,10,3,38,0,1.506881,-1.430362,0,1,0,0,138.828056,11,2,0.730233,0.074257,0.263889,0.023148,0.070015,0.027778,38.030303,0,0,0,0,0,0,0,170.82104,0,0,0,0,0,0,0,0,0.045455,0.181818,0.045455,0.045455,0.090909,0,0,0,0,0,0,0,0
14,0.814286,0.817989,0.834384,1610,299,1093,13,11,39,27,0,0,0,0,0,0,0,353,8,0,0,1.000146,0,0,0,0,0,8018.591466,0,1,0,1,1,1,0.07802,1,1,0,0,0,0,0,0,0,8018.591466,0,0,0,0,0,0,0,0,0.183673,0.298246,0.017544,0.017544,0.05,0,0,0,0,0,0,0,0
12602,0.815534,0.913409,0.937771,103,19,118,21,20,25,21,0,0,0,0,0,0,0,553,2,8,0,1.002956,-0.003472,0,0,0,0,7469.876166,10,1,0.863636,0.069767,0.244444,0.022222,0.060874,0.05,8.111111,0,0,0,0,0,0,0,7501.808332,0,0,0,0,0,0,0,0,0.153846,0.285714,0.071429,0.071429,0.076923,0,0,0,0,0,0,0,0
2,0.815588,0.850124,0.882501,3926,724,700,56,23,174,78,0,0,0,0,0,0,0,18,1,3,6,0.997393,0.000033,0,1,0,0,2678.853994,2,1,1,0.125,1,0.625,0.172392,0.166667,3.25,0,0,0,0,0,0,0,2674.990764,0,0,0,0,0,0,0,0,1,1,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
14134,0.815789,0.855845,0.872346,76,14,75,8,4,9,5,0,0,0,0,0,0,0,22,1,3,0,1.005271,-0.027163,0,0,0,0,1944.535425,11,1,0.888889,0.176471,0.315789,0.052632,0.105663,0.090909,3.25,0,0,0,0,0,0,0,1949.346267,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.166667,0,0,0,0,0,0,0,0
1,0.816,0.830502,0.850234,125,23,102,2,2,12,10,0,0,0,0,0,0,0,50,4,0,0,1.000159,0,0,1,0,0,3385.728598,0,1,0,1,1,1,0.148425,1,1,0,0,0,0,0,0,0,3385.728598,0,0,0,0,0,0,0,0,0.071429,0.206897,0.034483,0.034483,0.071429,0,0,0,0,0,0,0,0
6,0.816148,0.855052,0.866916,19804,3641,7693,98,82,323,256,0,0,0,0,0,0,0,602,18,4,2,1.00067,8.941157,0,1,0,0,18007.34295,4,1,1,0.058824,0.294118,0.058824,0.0432,0.083333,4.2,0,0,0,0,0,0,0,18015.12803,0,0,0,0,0,0,0,0,0.044248,0.196581,0.008547,0.008547,0.038462,0,0,0,0,0,0,0,0
12929,0.816842,0.932042,0.937547,4952,907,5129,208,218,266,269,0,0,0,0,0,0,0,676,1,17,13,1.000978,-0.003789,0,0,0,0,13193.33359,11,2,0.762376,0.095745,0.254902,0.009804,0.054057,0.037037,17.076923,0,0,0,0,0,0,0,13205.75638,0,0,0,0,0,0,0,0,0.166667,0.230769,0.076923,0.076923,0.083333,0,0,0,0,0,0,0,0
0,0.817058,0.873666,0.889884,78451,14352,39626,1101,213,1300,271,3,0,0,0,0,0,0,72,11,4,0,1.012713,-0.045228,0,0,0,0,1678.51387,15,2,0.942857,0.15625,0.361111,0.138889,0.069045,0.045455,4.2,0,0,0,0,0,0,0,1684.500213,0,0,0,0,0,0,0,0,0.28169,0.344444,0.011111,0.011111,0.03125,0,0,0,0,0,0,0,0
1,0.817058,0.873666,0.889884,78451,14352,39626,1101,213,1300,271,3,0,0,1,0,0,0,112,27,3,4,0.999702,14.664189,0,0,0,0,4750.685715,6,2,0.944444,0.052632,0.210526,0.052632,0.087082,0.090909,3.25,0,0,0,0,0,0,0,4731.86989,0,0,0,0,0,0,0,0,0.061538,0.452555,0.20438,0.007299,0.029412,0,0,0,0,0,0,0,0
6,0.817058,0.873666,0.889884,78451,14352,39626,1101,213,1300,271,3,0,0,1,0,0,0,63,27,4,6,0.997051,29.959708,0,0,0,0,1164.266943,6,1,0.954545,0.333333,0.434783,0.043478,0.095301,0.0625,4.2,0,0,0,0,0,0,0,1149.591566,0.142857,0,0,0,0.142857,0,0.285714,0,0.057971,0.427586,0.193103,0.006897,0.030303,0,0,0,0,0,0,0,0
172,0.817281,0.892171,0.907489,101544,18554,90581,1027,951,1330,1215,0,0,0,0,0,0,0,462,2,73,68,1.013169,69.935047,0,1,0,0,4022.418141,10,2,0.688564,0.101333,0.463592,0.162621,0.087872,0.018182,73.018182,0,0,0,0,0,0,0,3960.935115,0,0,0,0,0,0,0,0,0.1,0.190476,0.047619,0.047619,0.076923,0,0,0,0,0,0,0,0
1262,0.817771,0.846993,0.866849,2431,443,600,6,5,80,60,0,0,0,0,0,0,0,264,5,0,3,0.998968,0.000033,0,0,0,0,6330.186986,0,1,0,1,1,1,0.107231,1,1,0,0,0,0,0,0,0,6319.875002,0,0,0,0,0,0,0,0,0.088235,0.222222,0.027778,0.027778,0.058824,0,0,0,0,0,0,0,0
2,0.817771,0.846993,0.866849,2431,443,600,6,5,80,60,0,0,0,0,0,0,0,260,5,1,1,1,0,0,0,0,0,6330.186986,3,1,1,0.2,0.4,0.2,0.2,0.2,1.5,0,0,0,0,0,0,0,6330.186986,0,0,0,0,0,0,0,0,0.088235,0.222222,0.027778,0.027778,0.058824,0,0,0,0,0,0,0,0
5,0.81786,0.902501,0.925082,1411,257,271,7,4,26,11,0,0,0,0,0,0,0,39,1,47,1,1.035346,7.055039,0,0,0,0,3878.849944,14,2,0.69,0.030717,0.212625,0.0299,0.086722,0.029412,47.026316,0,0,0,0,0,0,0,4003.250424,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.111111,0,0,0,0,0,0,0,0
0,0.818182,0.883203,0.893143,77,14,61,2,2,40,37,0,0,0,0,0,0,0,580,4,2,1,1.000802,7.513399,0,0,0,0,4701.118582,7,1,0.916667,0.272727,0.384615,0.076923,0.107846,0.1,2.333333,0,0,0,0,0,0,0,4708.631199,0,0,0,0,0,0,0,0,0.074074,0.214286,0.035714,0.035714,0.0625,0,0,0,0,0,0,0,0
73152,0.819421,0.839882,0.865172,587,106,384,11,11,35,26,0,0,0,0,0,0,0,18,4,97,2,1.268169,11.047709,0,1,1,0,1245.046598,12,2,0.658451,0.133201,0.335677,0.049209,0.090258,0.017544,97.012987,0,0,0,0,0,0,0,1383.177455,0,0,0,0,0,0,0,0,0.095238,0.454545,0.227273,0.045455,0.058824,0,0,0,0,0,0,0,0
600,0.819444,0.942336,0.952379,72,13,28,21,13,21,13,0,0,0,0,0,0,0,702,24,0,8,0.991979,33.978751,0,1,0,0,2890.655323,0,1,0,1,1,1,0.132461,1,1,0,0,0,0,0,0,0,2846.653781,0,0.111111,0,0,0,0,0.111111,0,0.09901,0.563636,0.263636,0.009091,0.03125,0,0,0,0,0,0,0,0
32963,0.819704,0.913634,0.927627,28187,5082,2633,428,153,676,234,0,0,0,0,0,0,0,24,4,72,2,1.204628,-0.535776,0,0,1,0,815.353909,13,3,0.687793,0.03632,0.295082,0.093677,0.120151,0.021277,72.018182,0,0,0,0,0,0,0,960.762572,0,0,0,0,0,0,0,0,0.090909,0.304348,0.086957,0.043478,0.071429,0,0,0,0,0,0,0,0
21883,0.819951,0.941711,0.952213,2055,370,191,29,16,55,26,0,0,0,0,0,0,0,340,6,10,0,1.002942,-0.00413,0,0,1,0,12685.05375,20,3,0.871795,0.052632,0.177215,0.012658,0.069807,0.041667,10.090909,0,0,0,0,0,0,0,12727.12568,0,0,0,0,0,0,0,0,0.085714,0.243243,0.027027,0.027027,0.055556,0,0,0,0,0,0,0,0
25915,0.820225,0.936933,0.948454,89,16,2,7,2,9,2,0,0,0,0,0,0,0,108,1,2,0,1.003554,-0.011871,0,0,0,0,1903.391391,6,1,0.9,0.333333,0.454545,0.090909,0.096704,0.142857,2.333333,0,0,0,0,0,0,0,1907.272051,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
0,0.820232,0.885175,0.902784,417054,74973,188883,20365,13991,45310,23949,3,0,0,0,0,0,0,34,1,1,1,0.999594,5.886506,0,0,0,0,1222.495013,2,1,1,0.25,1,0.75,0.075173,0.25,1.5,0,0,0,0,0,0,0,1222.495013,0,0,0,0,0,0,0,0,0.25,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0
3,0.820232,0.885175,0.902784,417054,74973,188883,20365,13991,45310,23949,3,0,1,0,0,0,0,36,14,4,0,1.010283,-0.02561,0,0,0,0,1734.015944,9,1,0.941176,0.125,0.228571,0.028571,0.069326,0.058824,4.2,0,0,0,0,0,0,0,1743.307534,0,0,0,0,0,0,0,0,0.191011,0.295238,0.009524,0.009524,0.037037,0,0,0,0,0,0.058824,0.058824,0
3,0.820232,0.885175,0.902784,417054,74973,188883,20365,13991,45310,23949,3,0,0,0,0,0,0,78,16,14,8,1.005112,28.631399,0,1,0,0,3360.968939,10,2,0.865169,0.05814,0.344444,0.144444,0.076639,0.033333,14.071429,0,0,0,0,0,0,0,3343.787998,0,0,0,0,0,0,0,0,0.051546,0.415842,0.217822,0.009901,0.030303,0,0,0,0,0,0,0,0
63851,0.820232,0.885175,0.902784,417054,74973,188883,20365,13991,45310,23949,3,0,1,0,0,0,0,43,27,4,4,0.999769,0.000537,0,1,0,0,1859.726454,8,2,1,0.142857,0.258065,0.032258,0.048357,0.05,4.2,0,0,0,0,0,0,0,1860.246314,0,0,0,0,0,0,0,0,0.167702,0.28877,0.005348,0.005348,0.030303,0,0,0,0,0,0.066667,0.066667,0
804,0.820232,0.885175,0.902784,417054,74973,188883,20365,13991,45310,23949,3,0,1,0,0,0,0,36,14,4,0,1.007007,-0.018801,0,1,0,0,2389.229568,10,2,1,0.133333,0.242424,0.030303,0.074553,0.055556,4.2,0,0,0,0,0,0,0,2398.775345,0,0,0,0,0,0,0,0,0.2,0.306931,0.009901,0.009901,0.034483,0,0,0,0,0,0.058824,0.058824,0
